"","siteId","ecoCode","ecoName"
"1849",10382,"20","Colorado Plateaus"
"1851",23207,"13","Central Basin and Range"
"1858",3080,"19","Wasatch and Uinta Mountains"
"1860",3073,"19","Wasatch and Uinta Mountains"
"1862",3075,"19","Wasatch and Uinta Mountains"
"1863",3084,"19","Wasatch and Uinta Mountains"
"1864",3087,"19","Wasatch and Uinta Mountains"
"1865",3070,"19","Wasatch and Uinta Mountains"
"1866",3074,"19","Wasatch and Uinta Mountains"
"1868",3076,"19","Wasatch and Uinta Mountains"
"1869",3079,"19","Wasatch and Uinta Mountains"
"1871",3083,"19","Wasatch and Uinta Mountains"
"1872",3072,"19","Wasatch and Uinta Mountains"
"1873",3077,"19","Wasatch and Uinta Mountains"
"1877",3065,"20","Colorado Plateaus"
"1878",3447,"19","Wasatch and Uinta Mountains"
"1879",3386,"13","Central Basin and Range"
"1880",3069,"19","Wasatch and Uinta Mountains"
"1882",3387,"13","Central Basin and Range"
"1886",3531,"19","Wasatch and Uinta Mountains"
"1887",3532,"19","Wasatch and Uinta Mountains"
"1888",3530,"19","Wasatch and Uinta Mountains"
"1889",3527,"19","Wasatch and Uinta Mountains"
"1890",3529,"19","Wasatch and Uinta Mountains"
"1896",3097,"19","Wasatch and Uinta Mountains"
"1901",3090,"20","Colorado Plateaus"
"1903",3091,"19","Wasatch and Uinta Mountains"
"1906",3092,"20","Colorado Plateaus"
"1922",9803,"13","Central Basin and Range"
"1925",9804,"13","Central Basin and Range"
"1928",9805,"13","Central Basin and Range"
"1931",9806,"13","Central Basin and Range"
"1939",3176,"13","Central Basin and Range"
"1940",3251,"19","Wasatch and Uinta Mountains"
"1941",2929,"13","Central Basin and Range"
"1955",2964,"19","Wasatch and Uinta Mountains"
"1957",2795,"13","Central Basin and Range"
"1958",3275,"20","Colorado Plateaus"
"1963",3643,"19","Wasatch and Uinta Mountains"
"1967",14318,"19","Wasatch and Uinta Mountains"
"1968",14319,"19","Wasatch and Uinta Mountains"
"1969",14320,"13","Central Basin and Range"
"1970",14321,"13","Central Basin and Range"
"1971",26436,"14","Mojave Basin and Range"
"1972",26437,"14","Mojave Basin and Range"
"1974",26439,"14","Mojave Basin and Range"
"1977",26440,"14","Mojave Basin and Range"
"1978",26441,"14","Mojave Basin and Range"
"1980",26442,"14","Mojave Basin and Range"
"1981",26444,"14","Mojave Basin and Range"
"1982",10992,"21","Southern Rockies"
"1983",14268,"21","Southern Rockies"
"1984",23563,"21","Southern Rockies"
"1985",4526,"21","Southern Rockies"
"1986",11434,"21","Southern Rockies"
"1993",8562,"19","Wasatch and Uinta Mountains"
"1994",8561,"19","Wasatch and Uinta Mountains"
"1995",28505,"19","Wasatch and Uinta Mountains"
"1996",28504,"19","Wasatch and Uinta Mountains"
"1997",5433,"19","Wasatch and Uinta Mountains"
"1998",23777,"19","Wasatch and Uinta Mountains"
"1999",13877,"19","Wasatch and Uinta Mountains"
"2000",12462,"19","Wasatch and Uinta Mountains"
"2001",20820,"19","Wasatch and Uinta Mountains"
"2002",12172,"19","Wasatch and Uinta Mountains"
"2003",13808,"19","Wasatch and Uinta Mountains"
"2006",13809,"19","Wasatch and Uinta Mountains"
"2015",10120,"20","Colorado Plateaus"
"2032",10203,"20","Colorado Plateaus"
"2033",10204,"20","Colorado Plateaus"
"2058",3306,"20","Colorado Plateaus"
"2062",4474,"19","Wasatch and Uinta Mountains"
"2065",4473,"19","Wasatch and Uinta Mountains"
"2068",11149,"20","Colorado Plateaus"
"2073",6135,"19","Wasatch and Uinta Mountains"
"2084",2791,"13","Central Basin and Range"
"2088",2876,"13","Central Basin and Range"
"2111",26445,"19","Wasatch and Uinta Mountains"
"2112",26446,"14","Mojave Basin and Range"
"2122",26438,"14","Mojave Basin and Range"
"2134",10388,"20","Colorado Plateaus"
"2135",10078,"20","Colorado Plateaus"
"2137",10080,"20","Colorado Plateaus"
"2138",10083,"20","Colorado Plateaus"
"2139",10084,"20","Colorado Plateaus"
"2140",10089,"20","Colorado Plateaus"
"2141",10090,"20","Colorado Plateaus"
"2143",10098,"20","Colorado Plateaus"
"2144",10099,"20","Colorado Plateaus"
"2146",6826,"20","Colorado Plateaus"
"2147",4540,"19","Wasatch and Uinta Mountains"
"2148",21732,"20","Colorado Plateaus"
"2155",10129,"20","Colorado Plateaus"
"2156",10130,"20","Colorado Plateaus"
"2168",10392,"20","Colorado Plateaus"
"2183",15667,"19","Wasatch and Uinta Mountains"
"2184",15668,"19","Wasatch and Uinta Mountains"
"2185",9568,"20","Colorado Plateaus"
"2186",9569,"20","Colorado Plateaus"
"2187",9570,"20","Colorado Plateaus"
"2188",9571,"20","Colorado Plateaus"
"2189",9572,"20","Colorado Plateaus"
"2190",13807,"19","Wasatch and Uinta Mountains"
"2193",3734,"19","Wasatch and Uinta Mountains"
"2196",4740,"19","Wasatch and Uinta Mountains"
"2199",4741,"19","Wasatch and Uinta Mountains"
"2202",4742,"19","Wasatch and Uinta Mountains"
"2205",23614,"19","Wasatch and Uinta Mountains"
"2208",23615,"19","Wasatch and Uinta Mountains"
"2211",23616,"19","Wasatch and Uinta Mountains"
"2214",23617,"19","Wasatch and Uinta Mountains"
"2217",11647,"19","Wasatch and Uinta Mountains"
"2221",11666,"19","Wasatch and Uinta Mountains"
"2222",11644,"19","Wasatch and Uinta Mountains"
"2223",11653,"19","Wasatch and Uinta Mountains"
"2224",11649,"19","Wasatch and Uinta Mountains"
"2225",3341,"20","Colorado Plateaus"
"2226",3348,"20","Colorado Plateaus"
"2227",3353,"20","Colorado Plateaus"
"2228",5838,"20","Colorado Plateaus"
"2229",5837,"20","Colorado Plateaus"
"2230",3371,"20","Colorado Plateaus"
"2231",8383,"20","Colorado Plateaus"
"2232",14555,"13","Central Basin and Range"
"2233",14563,"13","Central Basin and Range"
"2234",14543,"19","Wasatch and Uinta Mountains"
"2238",2793,"13","Central Basin and Range"
"2239",2801,"13","Central Basin and Range"
"2240",2799,"13","Central Basin and Range"
"2241",2787,"13","Central Basin and Range"
"2242",2956,"19","Wasatch and Uinta Mountains"
"2243",2973,"19","Wasatch and Uinta Mountains"
"2247",3243,"19","Wasatch and Uinta Mountains"
"2248",20731,"19","Wasatch and Uinta Mountains"
"2250",3327,"19","Wasatch and Uinta Mountains"
"2254",3193,"19","Wasatch and Uinta Mountains"
"2258",20732,"19","Wasatch and Uinta Mountains"
"2259",15671,"19","Wasatch and Uinta Mountains"
"2260",15672,"19","Wasatch and Uinta Mountains"
"2261",16297,"19","Wasatch and Uinta Mountains"
"2262",12170,"19","Wasatch and Uinta Mountains"
"2263",3263,"19","Wasatch and Uinta Mountains"
"2265",2960,"19","Wasatch and Uinta Mountains"
"2266",3098,"19","Wasatch and Uinta Mountains"
"2267",2997,"20","Colorado Plateaus"
"2269",3045,"20","Colorado Plateaus"
"2270",3046,"20","Colorado Plateaus"
"2271",3025,"20","Colorado Plateaus"
"2272",3027,"20","Colorado Plateaus"
"2273",3106,"19","Wasatch and Uinta Mountains"
"2274",3044,"20","Colorado Plateaus"
"2275",2937,"19","Wasatch and Uinta Mountains"
"2277",3159,"19","Wasatch and Uinta Mountains"
"2279",3099,"20","Colorado Plateaus"
"2280",9865,"20","Colorado Plateaus"
"2283",9866,"20","Colorado Plateaus"
"2286",14205,"20","Colorado Plateaus"
"2289",6238,"20","Colorado Plateaus"
"2292",19185,"19","Wasatch and Uinta Mountains"
"2295",19775,"20","Colorado Plateaus"
"2298",19510,"20","Colorado Plateaus"
"2301",4003,"19","Wasatch and Uinta Mountains"
"2304",4554,"19","Wasatch and Uinta Mountains"
"2307",5416,"19","Wasatch and Uinta Mountains"
"2310",5831,"19","Wasatch and Uinta Mountains"
"2313",6017,"19","Wasatch and Uinta Mountains"
"2316",6018,"19","Wasatch and Uinta Mountains"
"2319",6019,"19","Wasatch and Uinta Mountains"
"2322",8083,"19","Wasatch and Uinta Mountains"
"2325",8096,"19","Wasatch and Uinta Mountains"
"2328",12171,"19","Wasatch and Uinta Mountains"
"2331",12151,"19","Wasatch and Uinta Mountains"
"2334",18614,"19","Wasatch and Uinta Mountains"
"2337",18615,"19","Wasatch and Uinta Mountains"
"2340",19798,"19","Wasatch and Uinta Mountains"
"2343",20493,"19","Wasatch and Uinta Mountains"
"2346",28625,"19","Wasatch and Uinta Mountains"
"2349",23358,"19","Wasatch and Uinta Mountains"
"2352",18622,"19","Wasatch and Uinta Mountains"
"2355",18625,"19","Wasatch and Uinta Mountains"
"2376",4834,"13","Central Basin and Range"
"2377",4835,"13","Central Basin and Range"
"2378",4836,"13","Central Basin and Range"
"2379",4837,"13","Central Basin and Range"
"2380",4838,"13","Central Basin and Range"
"2381",4839,"80","Northern Basin and Range"
"2382",4840,"80","Northern Basin and Range"
"2383",4841,"18","Wyoming Basin"
"2384",4842,"19","Wasatch and Uinta Mountains"
"2385",4843,"19","Wasatch and Uinta Mountains"
"2386",4844,"18","Wyoming Basin"
"2387",4845,"19","Wasatch and Uinta Mountains"
"2388",4846,"18","Wyoming Basin"
"2389",4847,"18","Wyoming Basin"
"2390",4848,"18","Wyoming Basin"
"2391",9081,"13","Central Basin and Range"
"2392",9082,"13","Central Basin and Range"
"2393",9083,"13","Central Basin and Range"
"2394",9084,"13","Central Basin and Range"
"2395",9085,"13","Central Basin and Range"
"2396",14553,"19","Wasatch and Uinta Mountains"
"2397",14554,"19","Wasatch and Uinta Mountains"
"2407",6138,"19","Wasatch and Uinta Mountains"
"2415",12510,"20","Colorado Plateaus"
"2416",12511,"20","Colorado Plateaus"
"2418",3360,"20","Colorado Plateaus"
"2419",3359,"20","Colorado Plateaus"
"2420",12513,"20","Colorado Plateaus"
"2422",3358,"20","Colorado Plateaus"
"2423",3356,"20","Colorado Plateaus"
"2424",12512,"20","Colorado Plateaus"
"2425",5833,"20","Colorado Plateaus"
"2426",5832,"20","Colorado Plateaus"
"2427",3284,"20","Colorado Plateaus"
"2434",8380,"20","Colorado Plateaus"
"2436",6900,"20","Colorado Plateaus"
"2437",6901,"20","Colorado Plateaus"
"2461",16335,"20","Colorado Plateaus"
"2464",16336,"20","Colorado Plateaus"
"2467",16337,"20","Colorado Plateaus"
"2470",16338,"20","Colorado Plateaus"
"2481",16465,"20","Colorado Plateaus"
"2482",16466,"20","Colorado Plateaus"
"2483",16467,"20","Colorado Plateaus"
"2484",16468,"20","Colorado Plateaus"
"2485",16469,"20","Colorado Plateaus"
"2486",16470,"20","Colorado Plateaus"
"2487",16471,"20","Colorado Plateaus"
"2488",16472,"20","Colorado Plateaus"
"2489",16473,"20","Colorado Plateaus"
"2490",16474,"20","Colorado Plateaus"
"2491",16475,"19","Wasatch and Uinta Mountains"
"2498",2949,"19","Wasatch and Uinta Mountains"
"2511",3612,"19","Wasatch and Uinta Mountains"
"2521",7271,"19","Wasatch and Uinta Mountains"
"2529",20040,"20","Colorado Plateaus"
"2530",20041,"20","Colorado Plateaus"
"2531",20042,"20","Colorado Plateaus"
"2544",22303,"19","Wasatch and Uinta Mountains"
"2545",8502,"19","Wasatch and Uinta Mountains"
"2546",9414,"20","Colorado Plateaus"
"2547",10719,"20","Colorado Plateaus"
"2548",11123,"21","Southern Rockies"
"2549",10720,"20","Colorado Plateaus"
"2551",11884,"19","Wasatch and Uinta Mountains"
"2552",11885,"19","Wasatch and Uinta Mountains"
"2553",12514,"21","Southern Rockies"
"2554",13565,"20","Colorado Plateaus"
"2555",14566,"19","Wasatch and Uinta Mountains"
"2556",14567,"19","Wasatch and Uinta Mountains"
"2557",16257,"20","Colorado Plateaus"
"2558",18590,"19","Wasatch and Uinta Mountains"
"2559",10721,"20","Colorado Plateaus"
"2560",20707,"19","Wasatch and Uinta Mountains"
"2561",22631,"20","Colorado Plateaus"
"2562",655,"19","Wasatch and Uinta Mountains"
"2563",10722,"19","Wasatch and Uinta Mountains"
"2579",9119,"13","Central Basin and Range"
"2580",9120,"13","Central Basin and Range"
"2581",9121,"13","Central Basin and Range"
"2582",9122,"13","Central Basin and Range"
"2583",9123,"13","Central Basin and Range"
"2584",9124,"13","Central Basin and Range"
"2585",9125,"19","Wasatch and Uinta Mountains"
"2586",9126,"19","Wasatch and Uinta Mountains"
"2587",9127,"19","Wasatch and Uinta Mountains"
"2588",9128,"13","Central Basin and Range"
"2589",9129,"13","Central Basin and Range"
"2590",9130,"13","Central Basin and Range"
"2591",9131,"13","Central Basin and Range"
"2592",9133,"13","Central Basin and Range"
"2593",9197,"20","Colorado Plateaus"
"2594",9198,"19","Wasatch and Uinta Mountains"
"2595",9199,"18","Wyoming Basin"
"2596",9200,"20","Colorado Plateaus"
"2597",9201,"20","Colorado Plateaus"
"2598",9202,"20","Colorado Plateaus"
"2599",9203,"20","Colorado Plateaus"
"2600",9132,"13","Central Basin and Range"
"2601",9149,"19","Wasatch and Uinta Mountains"
"2602",9150,"19","Wasatch and Uinta Mountains"
"2603",9151,"19","Wasatch and Uinta Mountains"
"2604",9152,"19","Wasatch and Uinta Mountains"
"2605",9153,"19","Wasatch and Uinta Mountains"
"2606",9154,"19","Wasatch and Uinta Mountains"
"2607",9155,"19","Wasatch and Uinta Mountains"
"2608",9156,"19","Wasatch and Uinta Mountains"
"2609",9157,"19","Wasatch and Uinta Mountains"
"2610",9158,"19","Wasatch and Uinta Mountains"
"2611",9159,"19","Wasatch and Uinta Mountains"
"2612",9160,"19","Wasatch and Uinta Mountains"
"2613",9204,"19","Wasatch and Uinta Mountains"
"2614",9205,"19","Wasatch and Uinta Mountains"
"2615",9206,"19","Wasatch and Uinta Mountains"
"2616",9207,"19","Wasatch and Uinta Mountains"
"2617",9208,"19","Wasatch and Uinta Mountains"
"2618",9209,"19","Wasatch and Uinta Mountains"
"2619",9210,"19","Wasatch and Uinta Mountains"
"2620",9228,"19","Wasatch and Uinta Mountains"
"2621",9229,"19","Wasatch and Uinta Mountains"
"2622",9231,"19","Wasatch and Uinta Mountains"
"2636",9179,"19","Wasatch and Uinta Mountains"
"2637",9176,"19","Wasatch and Uinta Mountains"
"2638",9177,"19","Wasatch and Uinta Mountains"
"2639",9178,"19","Wasatch and Uinta Mountains"
"2640",13699,"19","Wasatch and Uinta Mountains"
"2641",9181,"19","Wasatch and Uinta Mountains"
"2642",9180,"19","Wasatch and Uinta Mountains"
"2650",26448,"19","Wasatch and Uinta Mountains"
"2658",26449,"13","Central Basin and Range"
"2683",3473,"19","Wasatch and Uinta Mountains"
"2685",3019,"19","Wasatch and Uinta Mountains"
"2696",8041,"19","Wasatch and Uinta Mountains"
"2697",8042,"19","Wasatch and Uinta Mountains"
"2698",8043,"19","Wasatch and Uinta Mountains"
"2711",10336,"20","Colorado Plateaus"
"2713",10393,"20","Colorado Plateaus"
"2714",6141,"20","Colorado Plateaus"
"2715",6142,"20","Colorado Plateaus"
"2716",6143,"20","Colorado Plateaus"
"2717",19228,"13","Central Basin and Range"
"2718",4326,"19","Wasatch and Uinta Mountains"
"2724",5435,"19","Wasatch and Uinta Mountains"
"2733",11584,"19","Wasatch and Uinta Mountains"
"2736",23512,"19","Wasatch and Uinta Mountains"
"2739",9443,"19","Wasatch and Uinta Mountains"
"2742",9444,"19","Wasatch and Uinta Mountains"
"2745",9567,"19","Wasatch and Uinta Mountains"
"2748",11413,"19","Wasatch and Uinta Mountains"
"2751",12176,"19","Wasatch and Uinta Mountains"
"2757",19098,"19","Wasatch and Uinta Mountains"
"2766",21668,"19","Wasatch and Uinta Mountains"
"2769",21669,"19","Wasatch and Uinta Mountains"
"2772",18626,"19","Wasatch and Uinta Mountains"
"2775",18627,"19","Wasatch and Uinta Mountains"
"2778",22919,"19","Wasatch and Uinta Mountains"
"2781",10224,"20","Colorado Plateaus"
"2785",10226,"20","Colorado Plateaus"
"2789",10225,"20","Colorado Plateaus"
"2796",23541,"19","Wasatch and Uinta Mountains"
"2799",28500,"19","Wasatch and Uinta Mountains"
"2802",5777,"19","Wasatch and Uinta Mountains"
"2805",6911,"19","Wasatch and Uinta Mountains"
"2811",12504,"19","Wasatch and Uinta Mountains"
"2814",20504,"19","Wasatch and Uinta Mountains"
"2817",11604,"19","Wasatch and Uinta Mountains"
"2820",10476,"19","Wasatch and Uinta Mountains"
"2823",23030,"19","Wasatch and Uinta Mountains"
"2826",5106,"19","Wasatch and Uinta Mountains"
"2838",12212,"18","Wyoming Basin"
"2839",12213,"18","Wyoming Basin"
"2840",19096,"18","Wyoming Basin"
"2841",19097,"18","Wyoming Basin"
"2842",21904,"18","Wyoming Basin"
"2843",21903,"18","Wyoming Basin"
"2844",19802,"18","Wyoming Basin"
"2845",4700,"18","Wyoming Basin"
"2846",4699,"18","Wyoming Basin"
"2852",3617,"19","Wasatch and Uinta Mountains"
"2878",6067,"19","Wasatch and Uinta Mountains"
"2888",22151,"19","Wasatch and Uinta Mountains"
"2889",3989,"19","Wasatch and Uinta Mountains"
"2890",11380,"19","Wasatch and Uinta Mountains"
"2891",2650,"19","Wasatch and Uinta Mountains"
"2892",399,"19","Wasatch and Uinta Mountains"
"2893",400,"19","Wasatch and Uinta Mountains"
"2897",14602,"20","Colorado Plateaus"
"2898",14601,"20","Colorado Plateaus"
"2927",10135,"20","Colorado Plateaus"
"2929",5176,"19","Wasatch and Uinta Mountains"
"2949",3086,"19","Wasatch and Uinta Mountains"
"2952",3093,"19","Wasatch and Uinta Mountains"
"2989",17477,"80","Northern Basin and Range"
"2990",17481,"80","Northern Basin and Range"
"2991",17482,"80","Northern Basin and Range"
"2995",33757,"20","Colorado Plateaus"
"2997",33758,"20","Colorado Plateaus"
"2999",33759,"19","Wasatch and Uinta Mountains"
"3001",33760,"19","Wasatch and Uinta Mountains"
"3002",33761,"19","Wasatch and Uinta Mountains"
"3003",33762,"19","Wasatch and Uinta Mountains"
"3004",33763,"21","Southern Rockies"
"3005",3350,"21","Southern Rockies"
"3006",33765,"19","Wasatch and Uinta Mountains"
"3007",33766,"19","Wasatch and Uinta Mountains"
"3009",2790,"19","Wasatch and Uinta Mountains"
"3010",33768,"19","Wasatch and Uinta Mountains"
"3011",33769,"19","Wasatch and Uinta Mountains"
"3012",33770,"21","Southern Rockies"
"3013",3214,"19","Wasatch and Uinta Mountains"
"3014",33772,"20","Colorado Plateaus"
"3015",33773,"21","Southern Rockies"
"3016",33774,"19","Wasatch and Uinta Mountains"
"3018",33775,"19","Wasatch and Uinta Mountains"
"3019",33776,"19","Wasatch and Uinta Mountains"
"3020",33777,"19","Wasatch and Uinta Mountains"
"3021",33778,"19","Wasatch and Uinta Mountains"
"3022",33779,"21","Southern Rockies"
"3023",3053,"19","Wasatch and Uinta Mountains"
"3059",10138,"20","Colorado Plateaus"
"3060",5406,"19","Wasatch and Uinta Mountains"
"3069",8097,"19","Wasatch and Uinta Mountains"
"3078",8454,"19","Wasatch and Uinta Mountains"
"3081",11176,"19","Wasatch and Uinta Mountains"
"3090",22719,"19","Wasatch and Uinta Mountains"
"3099",3250,"19","Wasatch and Uinta Mountains"
"3100",3103,"20","Colorado Plateaus"
"3103",3624,"19","Wasatch and Uinta Mountains"
"3104",2980,"19","Wasatch and Uinta Mountains"
"3105",2981,"19","Wasatch and Uinta Mountains"
"3106",3259,"14","Mojave Basin and Range"
"3109",3496,"19","Wasatch and Uinta Mountains"
"3110",3294,"20","Colorado Plateaus"
"3111",3218,"19","Wasatch and Uinta Mountains"
"3112",3102,"19","Wasatch and Uinta Mountains"
"3113",3242,"19","Wasatch and Uinta Mountains"
"3114",3700,"19","Wasatch and Uinta Mountains"
"3115",3366,"20","Colorado Plateaus"
"3118",3492,"19","Wasatch and Uinta Mountains"
"3119",3381,"13","Central Basin and Range"
"3120",3165,"19","Wasatch and Uinta Mountains"
"3121",3064,"20","Colorado Plateaus"
"3122",3472,"19","Wasatch and Uinta Mountains"
"3123",3056,"20","Colorado Plateaus"
"3124",2968,"19","Wasatch and Uinta Mountains"
"3125",2952,"19","Wasatch and Uinta Mountains"
"3128",2825,"19","Wasatch and Uinta Mountains"
"3129",3236,"19","Wasatch and Uinta Mountains"
"3130",3705,"19","Wasatch and Uinta Mountains"
"3133",3611,"19","Wasatch and Uinta Mountains"
"3134",3364,"20","Colorado Plateaus"
"3136",3623,"19","Wasatch and Uinta Mountains"
"3137",3418,"13","Central Basin and Range"
"3138",3441,"13","Central Basin and Range"
"3142",3370,"20","Colorado Plateaus"
"3143",3711,"20","Colorado Plateaus"
"3144",2805,"13","Central Basin and Range"
"3148",3434,"13","Central Basin and Range"
"3149",3515,"19","Wasatch and Uinta Mountains"
"3150",3642,"20","Colorado Plateaus"
"3151",3709,"20","Colorado Plateaus"
"3152",3702,"19","Wasatch and Uinta Mountains"
"3154",3599,"19","Wasatch and Uinta Mountains"
"3155",3602,"19","Wasatch and Uinta Mountains"
"3156",3601,"19","Wasatch and Uinta Mountains"
"3157",3321,"20","Colorado Plateaus"
"3158",3163,"19","Wasatch and Uinta Mountains"
"3162",3313,"19","Wasatch and Uinta Mountains"
"3163",3315,"20","Colorado Plateaus"
"3164",3168,"13","Central Basin and Range"
"3165",3016,"19","Wasatch and Uinta Mountains"
"3167",3029,"20","Colorado Plateaus"
"3168",3062,"20","Colorado Plateaus"
"3169",3066,"20","Colorado Plateaus"
"3170",3031,"20","Colorado Plateaus"
"3171",3203,"19","Wasatch and Uinta Mountains"
"3172",3205,"19","Wasatch and Uinta Mountains"
"3174",3197,"19","Wasatch and Uinta Mountains"
"3175",3706,"20","Colorado Plateaus"
"3176",2955,"19","Wasatch and Uinta Mountains"
"3177",3281,"13","Central Basin and Range"
"3178",3232,"19","Wasatch and Uinta Mountains"
"3179",2976,"19","Wasatch and Uinta Mountains"
"3181",3380,"13","Central Basin and Range"
"3182",3244,"19","Wasatch and Uinta Mountains"
"3183",3189,"19","Wasatch and Uinta Mountains"
"3184",2971,"19","Wasatch and Uinta Mountains"
"3186",2953,"19","Wasatch and Uinta Mountains"
"3187",2948,"19","Wasatch and Uinta Mountains"
"3188",2880,"13","Central Basin and Range"
"3189",3018,"19","Wasatch and Uinta Mountains"
"3190",3641,"20","Colorado Plateaus"
"3191",3228,"19","Wasatch and Uinta Mountains"
"3215",13819,"19","Wasatch and Uinta Mountains"
"3254",10394,"20","Colorado Plateaus"
"3255",10395,"20","Colorado Plateaus"
"3262",30927,"20","Colorado Plateaus"
"3263",30931,"20","Colorado Plateaus"
"3264",30930,"20","Colorado Plateaus"
"3265",30932,"20","Colorado Plateaus"
"3266",30933,"20","Colorado Plateaus"
"3267",30926,"20","Colorado Plateaus"
"3268",30929,"20","Colorado Plateaus"
"3269",30924,"20","Colorado Plateaus"
"3270",30923,"20","Colorado Plateaus"
"3271",30928,"20","Colorado Plateaus"
"3279",30925,"20","Colorado Plateaus"
"3317",10137,"20","Colorado Plateaus"
"3324",3285,"20","Colorado Plateaus"
"3325",3100,"20","Colorado Plateaus"
"3326",3365,"20","Colorado Plateaus"
"3327",3104,"20","Colorado Plateaus"
"3328",3231,"19","Wasatch and Uinta Mountains"
"3329",3051,"20","Colorado Plateaus"
"3330",3635,"19","Wasatch and Uinta Mountains"
"3331",3636,"19","Wasatch and Uinta Mountains"
"3332",3639,"19","Wasatch and Uinta Mountains"
"3333",3640,"19","Wasatch and Uinta Mountains"
"3334",3292,"20","Colorado Plateaus"
"3336",2962,"19","Wasatch and Uinta Mountains"
"3337",3221,"19","Wasatch and Uinta Mountains"
"3338",3373,"20","Colorado Plateaus"
"3339",3355,"20","Colorado Plateaus"
"3341",3372,"20","Colorado Plateaus"
"3342",3363,"20","Colorado Plateaus"
"3344",3088,"20","Colorado Plateaus"
"3345",3225,"19","Wasatch and Uinta Mountains"
"3346",3254,"19","Wasatch and Uinta Mountains"
"3347",3226,"19","Wasatch and Uinta Mountains"
"3348",3253,"19","Wasatch and Uinta Mountains"
"3350",2939,"19","Wasatch and Uinta Mountains"
"3352",2958,"19","Wasatch and Uinta Mountains"
"3353",2957,"19","Wasatch and Uinta Mountains"
"3354",3283,"20","Colorado Plateaus"
"3355",3309,"19","Wasatch and Uinta Mountains"
"3356",3310,"19","Wasatch and Uinta Mountains"
"3357",3311,"20","Colorado Plateaus"
"3358",3308,"19","Wasatch and Uinta Mountains"
"3359",3305,"20","Colorado Plateaus"
"3360",3303,"19","Wasatch and Uinta Mountains"
"3362",3388,"13","Central Basin and Range"
"3363",3295,"20","Colorado Plateaus"
"3364",3296,"20","Colorado Plateaus"
"3365",2947,"19","Wasatch and Uinta Mountains"
"3366",3050,"20","Colorado Plateaus"
"3367",3049,"20","Colorado Plateaus"
"3368",3349,"20","Colorado Plateaus"
"3369",3361,"20","Colorado Plateaus"
"3371",3026,"20","Colorado Plateaus"
"3372",3634,"19","Wasatch and Uinta Mountains"
"3373",2824,"19","Wasatch and Uinta Mountains"
"3374",2823,"13","Central Basin and Range"
"3375",3299,"19","Wasatch and Uinta Mountains"
"3376",3453,"19","Wasatch and Uinta Mountains"
"3378",3198,"19","Wasatch and Uinta Mountains"
"3379",3646,"19","Wasatch and Uinta Mountains"
"3380",3234,"19","Wasatch and Uinta Mountains"
"3381",3241,"19","Wasatch and Uinta Mountains"
"3382",3264,"20","Colorado Plateaus"
"3383",3465,"13","Central Basin and Range"
"3384",3276,"19","Wasatch and Uinta Mountains"
"3385",3043,"20","Colorado Plateaus"
"3386",3222,"19","Wasatch and Uinta Mountains"
"3387",3526,"19","Wasatch and Uinta Mountains"
"3389",3095,"19","Wasatch and Uinta Mountains"
"3390",2881,"13","Central Basin and Range"
"3391",3375,"20","Colorado Plateaus"
"3392",3041,"20","Colorado Plateaus"
"3393",17701,"80","Northern Basin and Range"
"3408",18000,"19","Wasatch and Uinta Mountains"
"3409",18001,"19","Wasatch and Uinta Mountains"
"3410",18002,"19","Wasatch and Uinta Mountains"
"3411",18003,"19","Wasatch and Uinta Mountains"
"3412",18004,"19","Wasatch and Uinta Mountains"
"3413",18005,"19","Wasatch and Uinta Mountains"
"3414",18006,"19","Wasatch and Uinta Mountains"
"3415",18007,"19","Wasatch and Uinta Mountains"
"3422",26396,"18","Wyoming Basin"
"3424",26398,"19","Wasatch and Uinta Mountains"
"3426",26399,"19","Wasatch and Uinta Mountains"
"3428",26400,"19","Wasatch and Uinta Mountains"
"3430",26401,"18","Wyoming Basin"
"3432",26402,"18","Wyoming Basin"
"3433",26403,"20","Colorado Plateaus"
"3434",26404,"20","Colorado Plateaus"
"3435",26405,"20","Colorado Plateaus"
"3436",26406,"20","Colorado Plateaus"
"3445",10139,"20","Colorado Plateaus"
"3446",23009,"19","Wasatch and Uinta Mountains"
"3447",22999,"19","Wasatch and Uinta Mountains"
"3448",9559,"19","Wasatch and Uinta Mountains"
"3449",20692,"19","Wasatch and Uinta Mountains"
"3450",20686,"19","Wasatch and Uinta Mountains"
"3451",20685,"19","Wasatch and Uinta Mountains"
"3452",8595,"19","Wasatch and Uinta Mountains"
"3453",8594,"19","Wasatch and Uinta Mountains"
"3460",29993,"19","Wasatch and Uinta Mountains"
"3461",30006,"19","Wasatch and Uinta Mountains"
"3462",29986,"19","Wasatch and Uinta Mountains"
"3464",30002,"19","Wasatch and Uinta Mountains"
"3465",29982,"19","Wasatch and Uinta Mountains"
"3466",29995,"19","Wasatch and Uinta Mountains"
"3467",29988,"20","Colorado Plateaus"
"3468",29998,"20","Colorado Plateaus"
"3469",30037,"13","Central Basin and Range"
"3470",30043,"14","Mojave Basin and Range"
"3471",30044,"19","Wasatch and Uinta Mountains"
"3472",30050,"19","Wasatch and Uinta Mountains"
"3473",30036,"19","Wasatch and Uinta Mountains"
"3475",30048,"19","Wasatch and Uinta Mountains"
"3478",30032,"20","Colorado Plateaus"
"3479",30063,"20","Colorado Plateaus"
"3480",30051,"19","Wasatch and Uinta Mountains"
"3481",29948,"19","Wasatch and Uinta Mountains"
